EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
1.363,83.5,0.9963,1.6036,1.0212,0.8497,113.81,1.3583,0.9881,133.9,83.76,1.5977,0.7768
1.3685,83.46,0.9928,1.5986,1.0174,0.8558,114.21,1.359,0.9857,133.43,84.01,1.5872,0.7793
1.3624,83.28,0.9898,1.5961,1.0176,0.8536,113.46,1.3485,0.9889,132.92,84.14,1.5798,0.7741
1.3375,83.14,0.9965,1.5774,1.0233,0.8477,111.19,1.3329,0.9726,131.15,83.4,1.5719,0.7581
1.3324,83.58,0.9962,1.5768,1.0117,0.845,111.38,1.3276,0.9807,131.79,83.86,1.5706,0.7605
1.3376,83.59,0.9994,1.5766,1.0083,0.8481,111.82,1.3372,0.9808,131.78,83.58,1.5754,0.7612
1.3236,84.06,1.0016,1.5618,1.0196,0.8475,111.3,1.3258,0.9646,131.31,83.92,1.564,0.7503
1.3123,84.22,0.9996,1.5575,1.0175,0.8425,110.53,1.3118,0.9629,131.16,84.22,1.5569,0.7469
1.2998,83.66,1.003,1.5568,1.0256,0.8348,108.75,1.3037,0.9605,130.25,83.37,1.5613,0.7444
1.3135,84.17,1.0027,1.5628,1.0164,0.8406,110.57,1.3174,0.9691,131.53,83.93,1.5667,0.7497
1.3223,83.87,0.9925,1.5599,1.0037,0.8477,110.92,1.3126,0.9756,130.82,84.47,1.5479,0.754
1.3408,82.65,0.974,1.5784,1.0036,0.8493,110.83,1.3061,0.9931,130.48,84.83,1.5372,0.766
1.3323,82.62,0.9812,1.5724,1.0044,0.847,110.08,1.3075,0.99,129.9,84.16,1.5427,0.7614
1.3274,83.49,0.9871,1.5764,1.0106,0.8419,110.82,1.3103,0.9844,131.61,84.54,1.5558,0.7585
1.3258,84.02,0.9866,1.5803,1.0114,0.839,111.41,1.3083,0.9791,132.79,85.14,1.5588,0.7453
1.3239,83.68,0.9832,1.5764,1.0101,0.8397,110.79,1.3017,0.9843,131.91,85.07,1.5496,0.7488
1.3226,83.89,0.9807,1.5813,1.0091,0.8364,110.96,1.2975,0.9849,132.64,85.5,1.5507,0.7478
1.3389,83.39,0.968,1.5856,1.008,0.8444,111.67,1.2963,0.995,132.24,86.11,1.5352,0.7544
1.3384,83.66,0.9593,1.5779,1.0066,0.8479,111.95,1.2842,0.9977,132.01,87.15,1.5137,0.7517
1.3221,84.3,0.9673,1.5543,1.0035,0.8506,111.45,1.2794,0.9854,131.03,87.09,1.5036,0.738
1.3224,84.03,0.9649,1.5621,1.0059,0.8464,111.16,1.2764,0.9876,131.28,87.06,1.5077,0.7376
1.3181,83.92,0.9698,1.5518,1.013,0.8493,110.64,1.2789,0.9884,130.19,86.48,1.5051,0.737
1.312,83.74,0.9648,1.5513,1.0169,0.8457,109.88,1.2663,0.9936,129.88,86.76,1.4965,0.7419
1.3092,83.74,0.9588,1.546,1.0179,0.8466,109.64,1.2558,0.9962,129.4,87.28,1.4824,0.7427
1.3092,83.56,0.9521,1.5381,1.0139,0.851,109.4,1.2467,1,128.49,87.71,1.4645,0.7417
1.3115,82.91,0.9588,1.5426,1.0091,0.8499,108.76,1.2577,1.0044,127.9,86.43,1.479,0.7474
1.3115,82.89,0.9619,1.5441,1.0062,0.8491,108.7,1.2619,1.0042,127.98,86.07,1.485,0.7486
1.3156,82.82,0.9601,1.5415,1.0068,0.8533,108.97,1.2631,1.0033,127.67,86.23,1.4794,0.7493
1.3114,82.42,0.9521,1.5381,0.9997,0.8526,108.09,1.2486,1.0093,126.76,86.53,1.4643,0.7566
1.3231,81.61,0.9455,1.5504,1.0003,0.8532,108,1.251,1.0179,126.54,86.3,1.4655,0.767
1.3279,81.53,0.9358,1.5413,0.9994,0.8614,108.28,1.2433,1.0157,125.66,87.05,1.4426,0.7705
1.3366,81.18,0.934,1.5602,0.9957,0.8567,108.53,1.2484,1.0219,126.66,86.81,1.4569,0.7795
1.3351,81.72,0.9336,1.5477,0.9937,0.8625,109.12,1.2472,1.0161,126.46,87.49,1.4448,0.773
1.3298,82.01,0.9486,1.5586,0.9986,0.8531,109.07,1.2616,1.0047,127.82,86.41,1.4783,0.7669
1.3149,83.28,0.966,1.5507,0.9962,0.8481,109.51,1.2705,0.9989,129.12,86.18,1.4974,0.7573
1.3014,83.29,0.9651,1.5469,0.9963,0.8412,108.43,1.2559,0.9937,128.88,86.29,1.493,0.7569
1.2924,83.03,0.9668,1.5556,0.991,0.8306,107.29,1.2499,0.9964,129.12,85.81,1.504,0.7617
1.295,82.73,0.9675,1.5574,0.993,0.8315,107.14,1.253,0.996,128.84,85.47,1.5064,0.7632
1.2977,83.23,0.9736,1.5615,0.99,0.8309,107.99,1.2635,0.987,129.97,85.44,1.5203,0.7602
1.313,82.95,0.9668,1.5767,0.9865,0.8326,108.9,1.2695,0.9952,130.76,85.75,1.5241,0.7623
1.3349,82.78,0.9646,1.5829,0.9897,0.843,110.5,1.2875,0.9957,131.03,85.79,1.5266,0.7684
1.3368,82.96,0.9646,1.5862,0.9891,0.8426,110.9,1.2896,0.9888,131.6,85.97,1.5299,0.7668
1.3294,82.71,0.9647,1.5891,0.9868,0.8364,109.95,1.2828,0.9938,131.41,85.63,1.5331,0.772
1.3382,82.62,0.9638,1.5956,0.9923,0.8386,110.56,1.2897,0.9983,131.84,85.7,1.5373,0.7706
1.3465,82.06,0.9548,1.5986,0.9955,0.842,110.5,1.2858,0.9992,131.18,85.91,1.5267,0.7683
1.347,82.99,0.9678,1.5902,0.9975,0.8467,111.78,1.303,0.9871,131.96,85.76,1.5379,0.7578
1.3615,82.57,0.9584,1.6007,0.9942,0.8504,112.41,1.3049,0.9901,132.17,86.12,1.5341,0.7584
1.3641,82.51,0.949,1.5994,0.9946,0.8529,112.56,1.2949,0.9976,131.95,86.89,1.5176,0.7627
1.3683,82.26,0.9422,1.5816,0.9975,0.8648,112.52,1.2888,0.9962,130.1,87.27,1.4899,0.7676
1.369,82.31,0.9433,1.5895,0.9951,0.8612,112.68,1.2916,0.9974,130.78,87.22,1.499,0.7708
1.3737,82.86,0.9455,1.5927,0.9932,0.8623,113.83,1.299,0.9922,131.98,87.62,1.506,0.7723
1.3606,82.1,0.9419,1.5865,1.0014,0.8577,111.74,1.2822,0.9923,130.26,87.11,1.4943,0.7717
1.3693,82.03,0.9433,1.6016,1.0015,0.8548,112.35,1.2919,0.997,131.4,86.94,1.5109,0.7712
1.3831,81.38,0.935,1.615,0.9902,0.8564,112.58,1.2933,1.0113,131.44,87.04,1.51,0.7805
1.3807,81.52,0.9403,1.6185,0.9881,0.8529,112.55,1.2984,1.0082,131.97,86.7,1.5219,0.7778
1.3632,81.62,0.9456,1.6145,0.9905,0.8443,111.26,1.2891,1.0158,131.76,86.3,1.5265,0.7739
1.3588,82.19,0.9542,1.6096,0.9879,0.8439,111.66,1.2969,1.0138,132.3,86.09,1.5365,0.7684
1.3586,82.31,0.9551,1.6113,0.99,0.843,111.85,1.2984,1.0136,132.62,86.14,1.5397,0.7696
1.3635,82.36,0.9626,1.6071,0.9951,0.8483,112.28,1.3127,1.0146,132.35,85.52,1.5474,0.7735
1.3721,82.39,0.9579,1.6093,0.9942,0.8524,113.06,1.3145,1.0106,132.59,85.99,1.5419,0.771
1.3595,83.28,0.9697,1.6092,0.9957,0.8448,113.22,1.3183,1.0045,134.02,85.88,1.5604,0.7634
1.355,83.44,0.9725,1.6012,0.9869,0.846,113.07,1.3181,1.0019,133.6,85.78,1.5573,0.7599
1.3483,83.31,0.97,1.6029,0.9885,0.841,112.33,1.308,1.0022,133.54,85.87,1.5549,0.7557
1.3483,83.85,0.9668,1.6123,0.9891,0.8362,113.05,1.3039,0.9943,135.2,86.68,1.5591,0.7503
1.3561,83.58,0.9589,1.6095,0.9847,0.8424,113.37,1.3009,1.0038,134.54,87.14,1.5438,0.755
1.3604,83.29,0.9494,1.6169,0.9844,0.8413,113.33,1.2919,1.0116,134.7,87.71,1.5354,0.7583
1.3686,83.1,0.946,1.6236,0.9862,0.8426,113.75,1.2952,1.0136,134.93,87.84,1.5361,0.7618
1.3675,83.1,0.9464,1.6215,0.9827,0.843,113.64,1.295,1.0094,134.73,87.74,1.5352,0.763
1.3655,82.74,0.9384,1.6134,0.9906,0.8462,112.98,1.2821,0.9975,133.5,88.13,1.5142,0.7459
1.3749,82.52,0.9332,1.6207,0.9885,0.8482,113.46,1.2831,1.0024,133.73,88.41,1.5127,0.7462
1.3799,81.9,0.9262,1.6131,0.9828,0.8554,113.04,1.2786,1.0096,132.15,88.41,1.4949,0.7474
1.3744,81.67,0.9279,1.6102,0.979,0.8535,112.24,1.2755,1.0168,131.47,87.99,1.4941,0.7503
1.3801,81.75,0.9288,1.626,0.9717,0.8488,112.86,1.2821,1.0182,132.94,88.01,1.5102,0.7518
1.3771,81.9,0.9295,1.6258,0.9744,0.847,112.82,1.2804,1.0133,133.17,88.09,1.5113,0.7479
1.3866,81.87,0.9236,1.6329,0.9722,0.8491,113.53,1.2808,1.0167,133.65,88.61,1.5085,0.7434
1.396,82.34,0.9319,1.6271,0.9718,0.8578,114.95,1.3008,1.0158,134.01,88.37,1.5162,0.7412
1.3983,82.34,0.9256,1.6268,0.972,0.8593,115.13,1.295,1.013,133.94,88.9,1.5065,0.7373
1.3973,82.3,0.9263,1.62,0.9721,0.8623,114.97,1.2943,1.0115,133.3,88.81,1.501,0.7366
1.39,82.66,0.9356,1.6152,0.9715,0.8604,114.89,1.3005,1.0097,133.48,88.33,1.5112,0.7392
1.3902,82.73,0.9296,1.6203,0.9683,0.858,115.04,1.2927,1.0095,134.05,88.98,1.5063,0.7364
1.3784,82.94,0.9325,1.6045,0.9755,0.859,114.35,1.2853,0.9994,133.09,88.94,1.4959,0.7342
1.3903,81.88,0.9296,1.6071,0.9718,0.8644,113.76,1.2915,1.015,131.59,88.07,1.4939,0.7431
1.3997,81.69,0.9237,1.6179,0.9723,0.865,114.34,1.2938,1.0105,132.15,88.39,1.4951,0.7408
1.3993,80.86,0.9171,1.6071,0.9824,0.8706,113.17,1.2836,0.9913,129.95,88.17,1.4739,0.7327
1.3897,79.83,0.9082,1.602,0.9914,0.8672,110.94,1.2624,0.9819,127.86,87.86,1.4551,0.7284
1.4017,78.95,0.8988,1.6132,0.9861,0.8687,110.68,1.2603,0.9803,127.39,87.79,1.4505,0.7183
1.4165,80.87,0.9022,1.6223,0.9853,0.8731,114.58,1.2782,0.996,131.2,89.62,1.4636,0.7311
1.422,81.04,0.9051,1.6309,0.9791,0.8718,115.24,1.2873,1.0048,132.17,89.51,1.4763,0.734
1.4202,80.91,0.9028,1.6383,0.9792,0.8666,114.91,1.2823,1.0111,132.56,89.59,1.4792,0.7409
1.4126,80.89,0.9082,1.6252,0.9801,0.8691,114.29,1.283,1.0152,131.45,89.07,1.4757,0.7426
1.4168,80.97,0.9085,1.6106,0.9767,0.8796,114.72,1.2874,1.0217,130.37,89.08,1.4632,0.7494
1.4068,81.4,0.9206,1.6021,0.9815,0.8779,114.54,1.2953,1.0252,130.41,88.41,1.4752,0.7525
1.4091,81.71,0.9172,1.5997,0.9764,0.8806,115.13,1.2924,1.0265,130.71,89.07,1.4672,0.7529
1.4095,82.42,0.9206,1.5996,0.9746,0.8812,116.19,1.2984,1.029,131.87,89.48,1.4728,0.7567
1.4132,82.9,0.9184,1.6078,0.971,0.8788,117.16,1.2981,1.0328,133.29,90.25,1.4766,0.7623
1.4197,83.04,0.9162,1.606,0.9693,0.8838,117.91,1.3007,1.0353,133.35,90.64,1.4714,0.7634
1.4224,84.11,0.9243,1.6113,0.9646,0.8827,119.63,1.3148,1.0375,135.49,90.98,1.4892,0.7668
1.4216,84.01,0.9231,1.6122,0.9672,0.8816,119.46,1.3127,1.0362,135.44,90.99,1.4885,0.7675
1.4222,84.82,0.925,1.6286,0.9635,0.8733,120.64,1.316,1.033,138.1,91.66,1.5064,0.7675
1.4334,85.43,0.9185,1.6332,0.9598,0.8776,122.45,1.317,1.0442,139.51,92.97,1.5003,0.7796
1.4307,84.87,0.9157,1.632,0.9587,0.8766,121.42,1.3104,1.0453,138.5,92.64,1.4948,0.7782
1.4439,84.88,0.9098,1.6351,0.957,0.8828,122.58,1.3137,1.0526,138.82,93.3,1.4876,0.7805
1.4433,84.62,0.906,1.6349,0.9561,0.8825,122.12,1.3083,1.0495,138.33,93.33,1.4816,0.779
1.4478,83.67,0.8963,1.6252,0.9622,0.8907,121.15,1.2981,1.0455,135.99,93.3,1.4568,0.7832
1.4445,83.8,0.8959,1.6268,0.9629,0.8879,121.03,1.2946,1.0504,136.31,93.48,1.458,0.7887
1.4491,83.4,0.8915,1.6345,0.9599,0.8863,120.86,1.2926,1.0545,136.28,93.5,1.4574,0.7934
1.4421,83.09,0.8929,1.6293,0.9608,0.885,119.82,1.2876,1.0554,135.37,93.04,1.4544,0.7983
1.4236,82.63,0.8964,1.6261,0.9637,0.8754,117.65,1.2761,1.0509,134.37,92.17,1.4574,0.7903
1.4338,82.48,0.8994,1.6312,0.9562,0.8787,118.25,1.2893,1.0517,134.54,91.69,1.4672,0.7872
1.451,82.35,0.8887,1.6402,0.953,0.8846,119.51,1.2892,1.0676,135.07,92.68,1.4572,0.7943
1.4543,81.83,0.8852,1.6521,0.9534,0.8802,119.03,1.2876,1.0745,135.2,92.42,1.4628,0.8016
1.4547,81.91,0.8852,1.6519,0.9541,0.8805,119.18,1.2885,1.0739,135.26,92.51,1.4616,0.8012
1.458,81.7,0.8806,1.6497,0.9545,0.8837,119.13,1.2841,1.0721,134.78,92.74,1.4525,0.8001
1.464,81.54,0.8762,1.6476,0.9522,0.8882,119.38,1.2832,1.0778,134.37,93.03,1.4441,0.8061
1.4789,82.04,0.8737,1.6628,0.9504,0.8891,121.3,1.2924,1.0874,136.38,93.85,1.4531,0.8082
1.4822,81.51,0.8729,1.6646,0.9506,0.8902,120.8,1.2942,1.0921,135.7,93.34,1.4534,0.8012
1.4826,81.05,0.8649,1.6712,0.9451,0.8871,120.18,1.2825,1.0965,135.43,93.66,1.4454,0.8097
1.4825,81.26,0.8652,1.6651,0.951,0.8903,120.45,1.2828,1.0937,135.24,93.9,1.4406,0.8055
1.4824,80.97,0.8617,1.6472,0.9526,0.8999,120.04,1.2775,1.0858,133.4,93.95,1.4195,0.7986
1.483,80.56,0.8609,1.6499,0.9582,0.8987,119.48,1.2776,1.0745,132.88,93.51,1.4212,0.7904
1.4529,80.14,0.8704,1.6383,0.9679,0.8869,116.45,1.2649,1.0567,131.29,92.05,1.4259,0.7831
1.4346,80.62,0.8772,1.6389,0.9665,0.8751,115.65,1.2588,1.0693,132.11,91.86,1.4375,0.7904
1.435,80.23,0.8716,1.6391,0.963,0.8753,115.12,1.2508,1.0789,131.51,92.03,1.4286,0.7943
1.4402,80.78,0.88,1.6357,0.9576,0.8803,116.34,1.2678,1.0836,132.12,91.75,1.4399,0.795
1.4195,80.97,0.8873,1.6341,0.9603,0.8684,114.96,1.2598,1.069,132.3,91.23,1.4503,0.7879
1.424,80.86,0.884,1.6279,0.9626,0.8745,115.15,1.2588,1.0668,131.64,91.45,1.4391,0.7953
1.4106,80.79,0.8924,1.6184,0.9692,0.8715,113.97,1.2592,1.0574,130.74,90.48,1.4443,0.7871
1.4184,80.75,0.8831,1.6207,0.9736,0.8749,114.52,1.253,1.0589,130.85,91.39,1.4312,0.7818
1.4227,81.36,0.8804,1.6248,0.9727,0.8754,115.75,1.2531,1.0617,132.17,92.36,1.431,0.7838
1.4233,81.65,0.8814,1.616,0.971,0.8808,116.22,1.2547,1.0617,131.93,92.6,1.4244,0.7881
1.4308,81.51,0.8806,1.6221,0.9685,0.8821,116.64,1.2601,1.0667,132.2,92.54,1.4283,0.7899
1.4176,81.61,0.8777,1.6261,0.9719,0.8718,115.74,1.2445,1.0682,132.71,92.98,1.4274,0.7974
1.4049,81.95,0.883,1.6106,0.9774,0.8721,115.13,1.2406,1.0508,131.95,92.79,1.4219,0.7913
1.4113,81.93,0.8789,1.6194,0.9768,0.8714,115.65,1.2405,1.0564,132.65,93.22,1.4228,0.7983
1.4093,81.97,0.8722,1.6283,0.9768,0.8654,115.49,1.2288,1.0541,133.47,93.96,1.4202,0.7994
1.4132,81.35,0.866,1.639,0.9784,0.8622,114.98,1.224,1.0631,133.33,93.95,1.4195,0.8109
1.4292,80.85,0.8521,1.6479,0.9775,0.8671,115.56,1.2183,1.0676,133.25,94.84,1.4047,0.8156
1.4278,80.94,0.852,1.6466,0.977,0.8672,115.57,1.2174,1.068,133.26,94.9,1.4036,0.8151
1.4386,81.44,0.8524,1.645,0.9685,0.8744,117.19,1.2267,1.0668,134,95.51,1.4026,0.8236
1.4345,80.95,0.8427,1.6342,0.9757,0.8777,116.12,1.2087,1.062,132.29,96.04,1.3771,0.8168
1.4484,80.88,0.8418,1.6359,0.9757,0.885,117.16,1.2198,1.0676,132.3,96.02,1.3778,0.8165
1.4625,80.23,0.835,1.6435,0.9772,0.8899,117.36,1.2219,1.0727,131.9,96.04,1.3731,0.8163
1.4568,80.09,0.8366,1.6346,0.9801,0.891,116.69,1.2186,1.0711,130.93,95.71,1.3676,0.8138
1.4685,79.99,0.8357,1.6442,0.9741,0.8932,117.52,1.2282,1.0722,131.57,95.67,1.375,0.8209
1.4573,79.88,0.8363,1.6396,0.9796,0.8888,116.42,1.2187,1.0615,130.98,95.5,1.3711,0.8146
1.4517,80.27,0.8406,1.637,0.9726,0.8865,116.52,1.2207,1.0636,131.4,95.44,1.3764,0.8274
1.4337,80.27,0.8423,1.6231,0.9775,0.8834,115.12,1.208,1.0552,130.31,95.28,1.3675,0.8205
1.4411,80.17,0.8368,1.638,0.9761,0.8796,115.56,1.2065,1.0602,131.32,95.75,1.3707,0.8155
1.4449,80.43,0.8452,1.6369,0.9689,0.8826,116.24,1.221,1.0672,131.68,95.16,1.3834,0.8174
1.4173,80.96,0.8529,1.6169,0.9787,0.8762,114.74,1.2089,1.0558,130.9,94.88,1.3793,0.8047
1.4176,80.66,0.8493,1.6138,0.9835,0.8783,114.33,1.204,1.0533,130.16,94.94,1.3706,0.8023
1.4289,80.05,0.8488,1.6165,0.9808,0.8837,114.36,1.2126,1.06,129.35,94.29,1.3718,0.812
1.43,80.23,0.8466,1.6199,0.98,0.8826,114.74,1.2105,1.0564,129.98,94.77,1.3711,0.8083
1.4406,80.15,0.8408,1.6239,0.9725,0.887,115.45,1.2112,1.0598,130.16,95.31,1.3654,0.8112
1.4355,80.32,0.8391,1.6068,0.9727,0.8934,115.31,1.2048,1.0573,129.06,95.66,1.3483,0.8143
1.4237,80.56,0.838,1.5991,0.9791,0.8902,114.71,1.1931,1.0508,128.81,96.12,1.3397,0.8128
1.417,80.45,0.8374,1.5969,0.9873,0.8874,114.02,1.1869,1.0496,128.5,96.05,1.3373,0.8098
1.428,80.88,0.8358,1.598,0.9866,0.8936,115.5,1.1938,1.0437,129.24,96.74,1.3358,0.8054
1.4354,81.14,0.8324,1.5985,0.9826,0.8977,116.46,1.1946,1.0533,129.68,97.46,1.3301,0.8114
1.4428,80.85,0.8349,1.6059,0.9706,0.8985,116.65,1.2047,1.0673,129.84,96.82,1.3404,0.8233
1.4514,80.52,0.8401,1.6058,0.964,0.9038,116.88,1.2199,1.0725,129.31,95.79,1.3495,0.8279
1.4521,80.83,0.8483,1.6072,0.959,0.9035,117.41,1.2318,1.0779,129.93,95.29,1.3632,0.8279
1.4529,80.78,0.8476,1.6088,0.96,0.903,117.41,1.232,1.0732,129.93,95.23,1.3634,0.8291
1.4421,81.03,0.8407,1.6057,0.9625,0.8979,116.89,1.2127,1.0689,130.15,96.37,1.3501,0.8254
1.43,80.94,0.8397,1.5989,0.9654,0.8941,115.75,1.2013,1.0678,129.42,96.35,1.3427,0.8252
1.4351,81.2,0.8443,1.5963,0.9586,0.8987,116.54,1.2121,1.0771,129.64,96.14,1.348,0.8325
1.4249,80.64,0.8371,1.6039,0.9607,0.8882,114.91,1.1929,1.0747,129.34,96.3,1.3426,0.8363
1.4017,80.29,0.8354,1.5902,0.9688,0.8813,112.54,1.171,1.0639,127.67,96.08,1.3287,0.8278
1.3968,79.41,0.8308,1.5912,0.9655,0.8778,110.92,1.1604,1.0591,126.35,95.57,1.3218,0.8186
1.4139,78.94,0.8177,1.6104,0.9597,0.8777,111.65,1.1564,1.073,127.13,96.54,1.3167,0.8348
1.4131,79.15,0.8168,1.6134,0.9605,0.8759,111.89,1.1545,1.071,127.74,96.91,1.3178,0.8405
1.4145,79.06,0.8127,1.613,0.9542,0.8767,111.85,1.1497,1.065,127.52,97.25,1.311,0.8463
1.4102,79.02,0.8178,1.6038,0.9592,0.8792,111.45,1.1532,1.0596,126.76,96.62,1.3116,0.8437
1.4134,79.19,0.8242,1.6116,0.9507,0.8769,111.94,1.1653,1.0719,127.65,96.05,1.3286,0.8555
1.4227,78.75,0.8196,1.6163,0.9471,0.8801,112.04,1.1657,1.0741,127.29,96.1,1.3239,0.8563
1.4375,78.48,0.8166,1.6297,0.9451,0.8821,112.81,1.1743,1.0832,127.89,96.06,1.331,0.8622
1.4361,78.39,0.8176,1.6299,0.9488,0.881,112.63,1.1744,1.0853,127.82,95.89,1.3326,0.8642
1.4373,78.28,0.8049,1.6296,0.9453,0.8817,112.51,1.1575,1.0843,127.57,97.19,1.3124,0.8647
1.451,77.93,0.801,1.6411,0.9428,0.8839,113.05,1.1622,1.0951,127.9,97.26,1.3147,0.8712
1.4366,78.01,0.8018,1.6331,0.9489,0.8797,112.09,1.1523,1.1018,127.36,97.23,1.31,0.8696
1.4306,77.76,0.8021,1.6339,0.9512,0.8753,111.25,1.1469,1.0983,127.06,97,1.3098,0.869
1.4379,76.96,0.7882,1.6427,0.9551,0.8751,110.69,1.1328,1.0988,126.44,97.69,1.2936,0.8793
1.4265,77.13,0.7829,1.6305,0.9555,0.8748,110.04,1.1169,1.0969,125.77,98.48,1.2766,0.8764
1.4216,77.07,0.7647,1.631,0.9592,0.8715,109.58,1.0875,1.0815,125.71,100.78,1.2474,0.8673
1.432,76.98,0.7685,1.6423,0.9618,0.8719,110.23,1.1005,1.075,126.38,100.12,1.2617,0.8615
1.4132,78.98,0.7672,1.6262,0.9778,0.869,111.62,1.0846,1.0491,128.44,102.93,1.2475,0.8392
1.4274,78.42,0.7656,1.6358,0.9781,0.8725,111.94,1.0929,1.0466,128.28,102.33,1.2519,0.8432
1.4206,77.67,0.7549,1.635,0.9916,0.8688,110.37,1.0727,1.0222,127.02,102.83,1.2343,0.8231
1.4339,76.83,0.718,1.6282,0.9785,0.8804,110.18,1.03,1.0332,125.09,106.84,1.1682,0.8352
1.4189,76.85,0.7277,1.613,0.9925,0.8796,109.04,1.0327,1.0231,123.95,105.54,1.1733,0.812
1.424,76.87,0.7622,1.6232,0.9859,0.8772,109.46,1.0858,1.0353,124.77,100.79,1.237,0.8322
1.4248,76.79,0.7765,1.6276,0.99,0.8753,109.42,1.1066,1.0344,125,98.8,1.2635,0.8321
1.4442,76.8,0.7846,1.6383,0.9804,0.8814,110.93,1.1332,1.0498,125.84,97.85,1.2852,0.8323
1.4411,76.74,0.7935,1.6471,0.9806,0.8748,110.6,1.1435,1.048,126.41,96.67,1.3067,0.8374
1.4439,76.46,0.7887,1.6549,0.9804,0.8725,110.44,1.1393,1.055,126.57,96.9,1.3053,0.8373
1.4325,76.54,0.7934,1.6503,0.9899,0.8677,109.62,1.1365,1.0378,126.3,96.4,1.3092,0.8209
1.4393,76.5,0.7865,1.6478,0.9885,0.8733,110.1,1.1324,1.0403,126.06,97.17,1.2961,0.8176
1.4369,76.74,0.79,1.6472,0.9891,0.8723,110.31,1.1353,1.0424,126.41,97.11,1.3012,0.8259
1.4437,76.67,0.7912,1.6505,0.9884,0.8745,110.73,1.1427,1.0516,126.55,96.84,1.3061,0.8351
1.4421,76.99,0.795,1.6381,0.9868,0.8801,111.02,1.1466,1.0468,126.11,96.78,1.3019,0.8282
1.4383,77.52,0.7929,1.6286,0.9868,0.883,111.52,1.1406,1.0437,126.28,97.7,1.2917,0.8277
1.4496,76.68,0.807,1.6349,0.9829,0.8867,111.15,1.1698,1.0578,125.36,95.01,1.3194,0.8398
1.4512,76.82,0.816,1.6404,0.9775,0.8844,111.48,1.1844,1.0652,126,94.1,1.3388,0.8458
1.4462,76.67,0.8193,1.6316,0.9772,0.8861,110.88,1.1852,1.0715,125.11,93.56,1.3369,0.8543
1.4379,76.56,0.8058,1.6246,0.9783,0.885,110.11,1.1591,1.0698,124.38,94.99,1.3094,0.8532
1.427,76.82,0.7942,1.6174,0.9756,0.8819,109.6,1.1336,1.0744,124.22,96.67,1.2848,0.8508
1.4192,76.8,0.7898,1.6222,0.9833,0.8749,109,1.1211,1.0662,124.58,97.16,1.2812,0.8468
1.4092,76.89,0.786,1.6096,0.991,0.8751,108.34,1.1077,1.055,123.75,97.77,1.2646,0.8318
1.3996,77.66,0.8617,1.594,0.9898,0.878,108.7,1.2061,1.0506,123.75,90.09,1.3731,0.8218
1.409,77.31,0.859,1.5974,0.9857,0.8818,108.93,1.2101,1.0636,123.47,89.97,1.3718,0.8299
1.3892,77.46,0.8744,1.5967,0.9884,0.8699,107.62,1.2151,1.0581,123.68,88.5,1.3962,0.8324
1.3663,77.45,0.8829,1.5873,0.9961,0.8603,105.83,1.2065,1.0453,122.92,87.7,1.4018,0.8213
1.3616,77.34,0.884,1.5827,0.9948,0.8602,105.29,1.2036,1.0309,122.37,87.44,1.3989,0.82
1.3695,76.89,0.879,1.5791,0.9855,0.8672,105.28,1.2038,1.0333,121.41,87.42,1.3883,0.8254
1.3768,76.61,0.8749,1.5787,0.9892,0.872,105.47,1.2047,1.028,120.96,87.55,1.381,0.8213
1.3878,76.6,0.8695,1.5797,0.9841,0.8784,106.35,1.2071,1.0315,121.05,88.09,1.3737,0.8235
1.3791,76.83,0.8762,1.5789,0.9793,0.8732,105.94,1.2081,1.0361,121.29,87.68,1.3835,0.8289
1.3698,76.5,0.8808,1.5715,0.9888,0.8716,104.81,1.2069,1.0237,120.22,86.85,1.3843,0.8275
1.3665,76.38,0.8887,1.5725,0.9935,0.8689,104.36,1.2145,1.0244,120.09,85.9,1.3972,0.8214
1.3607,76.67,0.8979,1.5522,1.0047,0.8766,104.32,1.222,1.0069,118.95,85.28,1.3931,0.8007
1.3462,76.25,0.9083,1.5345,1.0278,0.8772,102.68,1.2227,0.9734,117.04,83.94,1.3936,0.7792
1.3502,76.65,0.9043,1.5476,1.0294,0.8724,103.5,1.2213,0.9754,118.64,84.72,1.3997,0.7737
1.3495,76.44,0.9032,1.555,1.0282,0.8677,103.16,1.219,0.9808,118.87,84.62,1.4047,0.7786
1.3596,76.73,0.8965,1.5631,1.0196,0.8696,104.31,1.2195,0.9902,119.9,85.59,1.4013,0.7868
1.355,76.47,0.8991,1.5581,1.0316,0.8696,103.64,1.2184,0.979,119.17,85.04,1.4004,0.777
1.3585,76.77,0.8974,1.5602,1.0363,0.8705,104.3,1.2192,0.9767,119.82,85.52,1.4,0.7699
1.3395,77.07,0.9063,1.5591,1.0482,0.8589,103.23,1.2142,0.9678,120.16,84.99,1.4128,0.7621
1.3224,76.58,0.9184,1.547,1.0495,0.8545,101.26,1.215,0.9589,118.43,83.34,1.421,0.7568
1.3343,76.87,0.918,1.5467,1.053,0.8625,102.58,1.2247,0.9568,118.91,83.71,1.4196,0.7609
1.3342,76.76,0.924,1.5455,1.0414,0.863,102.4,1.2331,0.9646,118.61,83.04,1.4285,0.7652
1.3443,76.58,0.9197,1.5449,1.0383,0.8699,102.99,1.2366,0.9755,118.37,83.28,1.4209,0.7713
